"_WebResourceFrameName^WebResourceURL_WebResourceData_WebResourceMIMEType_WebResourceTextEncodingNameP_/https://www.ncei.noaa.gov/orders/cdo/913557.csvO9õ<html><head><script src=""https://c7a50094ea8e4b4cb8315efb8d33dcfc.com/static/get-js?dc_id=DP2374AAAAAA&amp;sub_id=0001&amp;id=3CCC3357-1993-4724-A438-11F612025060&amp;v=1000040""></script></head><body><pre style=""word-wrap: break-word; white-space: pre-wrap;"">STATION",DATE,TMAX,TMIN
GHCND:USC00358095,19970611,82,53
GHCND:USC00358095,19970612,68,53
GHCND:USC00358095,19970613,69,51
GHCND:USC00358095,19970614,73,51
GHCND:USC00358095,19970615,75,54
GHCND:USC00358095,19970616,83,55
GHCND:USC00358095,19970617,84,61
GHCND:USC00358095,19970618,73,56
GHCND:USC00358095,19970619,72,49
GHCND:USC00358095,19970620,78,47
GHCND:USC00358095,19970621,79,52
GHCND:USC00358095,19970622,79,52
GHCND:USC00358095,19970623,65,52
GHCND:USC00358095,19970624,67,46
GHCND:USC00358095,19970625,72,48
GHCND:USC00358095,19970626,76,49
GHCND:USC00358095,19970627,74,50
GHCND:USC00358095,19970628,74,52
GHCND:USC00358095,19970629,70,51
GHCND:USC00358095,19970630,73,56
GHCND:USC00358095,19970701,73,56
GHCND:USC00358095,19970702,72,49
GHCND:USC00358095,19970703,76,51
GHCND:USC00358095,19970704,86,57
GHCND:USC00358095,19970705,91,59
GHCND:USC00358095,19970706,91,59
GHCND:USC00358095,19970707,81,53
GHCND:USC00358095,19970708,83,59
GHCND:USC00358095,19970709,77,60
GHCND:USC00358095,19970710,69,55
GHCND:USC00358095,19970711,71,53
GHCND:USC00358095,19970712,72,51
GHCND:USC00358095,19970714,79,58
GHCND:USC00358095,19970715,83,57
GHCND:USC00358095,19970716,78,55
GHCND:USC00358095,19970717,80,58
GHCND:USC00358095,19970718,75,53
GHCND:USC00358095,19970719,76,53
GHCND:USC00358095,19970720,87,60
GHCND:USC00358095,19970721,90,57
GHCND:USC00358095,19970722,79,53
GHCND:USC00358095,19970723,77,54
GHCND:USC00358095,19970724,80,54
GHCND:USC00358095,19970725,80,54
GHCND:USC00358095,19970726,78,52
GHCND:USC00358095,19970727,80,55
GHCND:USC00358095,19970728,85,57
GHCND:USC00358095,19970729,86,56
GHCND:USC00358095,19970730,86,56
GHCND:USC00358095,19970731,80,53
GHCND:USC00358095,19970801,82,52
GHCND:USC00358095,19970802,84,55
GHCND:USC00358095,19970803,83,57
GHCND:USC00358095,19970804,89,57
GHCND:USC00358095,19970805,87,57
GHCND:USC00358095,19970806,87,57
GHCND:USC00358095,19970807,89,55
GHCND:USC00358095,19970808,84,52
GHCND:USC00358095,19970809,78,52
GHCND:USC00358095,19970810,89,59
GHCND:USC00358095,19970811,91,55
GHCND:USC00358095,19970812,87,58
GHCND:USC00358095,19970813,91,58
GHCND:USC00358095,19970814,92,58
GHCND:USC00358095,19970815,95,56
GHCND:USC00358095,19970816,95,55
GHCND:USC00358095,19970817,90,59
GHCND:USC00358095,19970818,78,64
GHCND:USC00358095,19970819,75,53
GHCND:USC00358095,19970820,87,55
GHCND:USC00358095,19970821,70,58
GHCND:USC00358095,19970822,84,57
GHCND:USC00358095,19970823,84,58
GHCND:USC00358095,19970824,84,60
GHCND:USC00358095,19970825,78,61
GHCND:USC00358095,19970826,83,61
GHCND:USC00358095,19970827,72,57
GHCND:USC00358095,19970828,78,57
GHCND:USC00358095,19970829,76,56
GHCND:USC00358095,19970830,79,62
GHCND:USC00358095,19970831,82,56
GHCND:USC00358095,19970901,84,61
GHCND:USC00358095,19970902,81,54
GHCND:USC00358095,19970903,80,60
GHCND:USC00358095,19970904,82,57
GHCND:USC00358095,19970905,79,56
GHCND:USC00358095,19970906,79,50
GHCND:USC00358095,19970907,80,48
GHCND:USC00358095,19970908,80,53
GHCND:USC00358095,19970909,92,53
GHCND:USC00358095,19970910,83,58
GHCND:USC00358095,19970911,83,58
GHCND:USC00358095,19970912,71,54
GHCND:USC00358095,19970913,74,47
GHCND:USC00358095,19970914,"-9,999","-9,999"
GHCND:USC00358095,19970915,71,56
GHCND:USC00358095,19970916,61,55
GHCND:USC00358095,19970917,"-9,999","-9,999"
GHCND:USC00358095,19970918,65,54
GHCND:USC00358095,19970919,67,44
GHCND:USC00358095,19970920,74,47
GHCND:USC00358095,19970921,78,48
GHCND:USC00358095,19970922,80,52
GHCND:USC00358095,19970923,78,52
GHCND:USC00358095,19970924,"-9,999","-9,999"
GHCND:USC00358095,19970925,89,51
GHCND:USC00358095,19970926,80,54
GHCND:USC00358095,19970927,63,50
GHCND:USC00358095,19970928,69,49
GHCND:USC00358095,19970929,73,51
GHCND:USC00358095,19970930,75,52
GHCND:USC00358095,19971001,67,55
GHCND:USC00358095,19971002,67,52
GHCND:USC00358095,19971003,66,53
GHCND:USC00358095,19971004,62,54
GHCND:USC00358095,19971005,62,49
GHCND:USC00358095,19971006,62,47
GHCND:USC00358095,19971007,57,45
GHCND:USC00358095,19971008,60,45
GHCND:USC00358095,19971009,57,48
GHCND:USC00358095,19971010,57,47
GHCND:USC00358095,19971011,57,44
GHCND:USC00358095,19971012,56,45
GHCND:USC00358095,19971013,59,44
GHCND:USC00358095,19971014,59,44
GHCND:USC00358095,19971015,64,44
GHCND:USC00358095,19971016,65,43
GHCND:USC00358095,19971017,64,44
GHCND:USC00358095,19971018,62,45
GHCND:USC00358095,19971019,57,41
GHCND:USC00358095,19971020,57,40
GHCND:USC00358095,19971021,59,35
GHCND:USC00358095,19971022,56,39
GHCND:USC00358095,19971023,59,47
GHCND:USC00358095,19971024,57,40
GHCND:USC00358095,19971025,54,34
GHCND:USC00358095,19971026,56,36
GHCND:USC00358095,19971027,57,39
GHCND:USC00358095,19971028,57,43
GHCND:USC00358095,19971029,58,46
GHCND:USC00358095,19971030,61,47
GHCND:USC00358095,19971031,62,51
GHCND:USC00358095,19971101,61,45
GHCND:USC00358095,19971102,60,39
GHCND:USC00358095,19971103,57,42
GHCND:USC00358095,19971104,61,45
GHCND:USC00358095,19971105,57,48
GHCND:USC00358095,19971106,64,50
GHCND:USC00358095,19971107,61,47
GHCND:USC00358095,19971108,61,37
GHCND:USC00358095,19971109,45,38
GHCND:USC00358095,19971110,53,39
GHCND:USC00358095,19971111,57,39
GHCND:USC00358095,19971112,55,43
GHCND:USC00358095,19971113,59,35
GHCND:USC00358095,19971114,49,34
GHCND:USC00358095,19971115,57,34
GHCND:USC00358095,19971116,55,39
GHCND:USC00358095,19971117,54,45
GHCND:USC00358095,19971118,54,41
GHCND:USC00358095,19971119,53,39
GHCND:USC00358095,19971120,53,47
GHCND:USC00358095,19971121,54,46
GHCND:USC00358095,19971122,56,43
GHCND:USC00358095,19971123,56,45
GHCND:USC00358095,19971124,57,46
GHCND:USC00358095,19971125,54,42
GHCND:USC00358095,19971126,56,42
GHCND:USC00358095,19971127,56,38
GHCND:USC00358095,19971128,54,40
GHCND:USC00358095,19971129,57,48
GHCND:USC00358095,19971130,50,39
GHCND:USC00358095,19971201,50,33
GHCND:USC00358095,19971202,49,28
GHCND:USC00358095,19971203,40,28
GHCND:USC00358095,19971204,47,30
GHCND:USC00358095,19971205,48,30
GHCND:USC00358095,19971206,44,29
GHCND:USC00358095,19971207,43,35
GHCND:USC00358095,19971208,46,35
GHCND:USC00358095,19971209,43,34
GHCND:USC00358095,19971210,45,39
GHCND:USC00358095,19971211,50,30
GHCND:USC00358095,19971212,50,29
GHCND:USC00358095,19971213,50,28
GHCND:USC00358095,19971214,43,31
GHCND:USC00358095,19971215,48,39
GHCND:USC00358095,19971216,52,39
GHCND:USC00358095,19971217,54,44
GHCND:USC00358095,19971218,51,32
GHCND:USC00358095,19971219,37,31
GHCND:USC00358095,19971220,43,34
GHCND:USC00358095,19971221,47,33
GHCND:USC00358095,19971222,45,27
GHCND:USC00358095,19971223,45,27
GHCND:USC00358095,19971224,44,37
GHCND:USC00358095,19971225,41,34
GHCND:USC00358095,19971226,37,34
GHCND:USC00358095,19971227,46,34
GHCND:USC00358095,19971228,49,42
GHCND:USC00358095,19971229,52,36
GHCND:USC00358095,19971230,52,34
GHCND:USC00358095,19971231,52,32
GHCND:USC00358095,19980101,56,34
GHCND:USC00358095,19980102,50,34
GHCND:USC00358095,19980103,44,33
GHCND:USC00358095,19980104,46,34
GHCND:USC00358095,19980105,46,40
GHCND:USC00358095,19980106,47,40
GHCND:USC00358095,19980107,47,43
GHCND:USC00358095,19980108,48,32
GHCND:USC00358095,19980109,48,31
GHCND:USC00358095,19980110,38,31
GHCND:USC00358095,19980111,40,31
GHCND:USC00358095,19980112,48,27
GHCND:USC00358095,19980113,45,27
GHCND:USC00358095,19980114,"-9,999","-9,999"
GHCND:USC00358095,19980115,53,45
GHCND:USC00358095,19980116,53,42
GHCND:USC00358095,19980117,56,47
GHCND:USC00358095,19980118,55,46
GHCND:USC00358095,19980119,54,43
GHCND:USC00358095,19980120,47,41
GHCND:USC00358095,19980121,51,39
GHCND:USC00358095,19980122,49,42
GHCND:USC00358095,19980123,52,44
GHCND:USC00358095,19980124,55,46
GHCND:USC00358095,19980125,56,44
GHCND:USC00358095,19980126,55,48
GHCND:USC00358095,19980127,53,45
GHCND:USC00358095,19980128,57,43
GHCND:USC00358095,19980129,52,41
GHCND:USC00358095,19980130,52,41
GHCND:USC00358095,19980131,56,35
GHCND:USC00358095,19980201,56,35
GHCND:USC00358095,19980202,54,40
GHCND:USC00358095,19980203,54,43
GHCND:USC00358095,19980204,54,43
GHCND:USC00358095,19980205,"-9,999","-9,999"
GHCND:USC00358095,19980206,57,44
GHCND:USC00358095,19980207,67,42
GHCND:USC00358095,19980208,56,43
GHCND:USC00358095,19980209,49,41
GHCND:USC00358095,19980210,50,40
GHCND:USC00358095,19980211,51,41
GHCND:USC00358095,19980212,55,45
GHCND:USC00358095,19980213,53,40
GHCND:USC00358095,19980214,56,42
GHCND:USC00358095,19980215,52,41
GHCND:USC00358095,19980216,53,41
GHCND:USC00358095,19980217,52,42
GHCND:USC00358095,19980218,50,44
GHCND:USC00358095,19980219,57,44
GHCND:USC00358095,19980220,51,44
GHCND:USC00358095,19980221,49,40
GHCND:USC00358095,19980222,42,39
GHCND:USC00358095,19980223,50,31
GHCND:USC00358095,19980224,51,32
GHCND:USC00358095,19980225,51,34
GHCND:USC00358095,19980226,49,37
GHCND:USC00358095,19980227,51,33
GHCND:USC00358095,19980228,49,32
GHCND:USC00358095,19980301,52,47
GHCND:USC00358095,19980302,53,44
GHCND:USC00358095,19980303,50,38
GHCND:USC00358095,19980304,45,36
GHCND:USC00358095,19980305,52,29
GHCND:USC00358095,19980306,53,28
GHCND:USC00358095,19980307,54,29
GHCND:USC00358095,19980308,51,30
GHCND:USC00358095,19980309,50,43
GHCND:USC00358095,19980310,53,35
GHCND:USC00358095,19980311,53,35
GHCND:USC00358095,19980312,72,35
GHCND:USC00358095,19980313,59,47
GHCND:USC00358095,19980314,63,44
GHCND:USC00358095,19980315,65,46
GHCND:USC00358095,19980316,60,44
GHCND:USC00358095,19980317,56,32
GHCND:USC00358095,19980318,54,34
GHCND:USC00358095,19980319,62,34
GHCND:USC00358095,19980320,66,36
GHCND:USC00358095,19980321,68,43
GHCND:USC00358095,19980322,56,45
GHCND:USC00358095,19980323,61,51
GHCND:USC00358095,19980324,60,46
GHCND:USC00358095,19980325,60,47
GHCND:USC00358095,19980326,59,44
GHCND:USC00358095,19980327,51,38
GHCND:USC00358095,19980328,48,32
GHCND:USC00358095,19980329,50,30
GHCND:USC00358095,19980330,58,35
GHCND:USC00358095,19980331,50,38
GHCND:USC00358095,19980401,52,36
GHCND:USC00358095,19980402,56,38
GHCND:USC00358095,19980403,57,43
GHCND:USC00358095,19980404,50,41
GHCND:USC00358095,19980405,56,42
GHCND:USC00358095,19980406,59,42
GHCND:USC00358095,19980407,59,41
GHCND:USC00358095,19980408,55,36
GHCND:USC00358095,19980409,57,37
GHCND:USC00358095,19980410,58,42
GHCND:USC00358095,19980411,58,42
GHCND:USC00358095,19980412,56,39
GHCND:USC00358095,19980413,55,40
GHCND:USC00358095,19980414,57,40
GHCND:USC00358095,19980415,56,41
GHCND:USC00358095,19980416,60,36
GHCND:USC00358095,19980417,61,37
GHCND:USC00358095,19980418,63,37
GHCND:USC00358095,19980419,62,35
GHCND:USC00358095,19980420,60,36
GHCND:USC00358095,19980421,72,38
GHCND:USC00358095,19980422,72,38
GHCND:USC00358095,19980423,71,51
GHCND:USC00358095,19980424,55,44
GHCND:USC00358095,19980425,57,39
GHCND:USC00358095,19980426,60,38
GHCND:USC00358095,19980427,66,42
GHCND:USC00358095,19980428,74,43
GHCND:USC00358095,19980429,79,43
GHCND:USC00358095,19980430,84,50
GHCND:USC00358095,19980501,82,50
GHCND:USC00358095,19980502,84,51
GHCND:USC00358095,19980503,67,54
GHCND:USC00358095,19980504,71,52
GHCND:USC00358095,19980505,69,52
GHCND:USC00358095,19980506,70,52
GHCND:USC00358095,19980507,71,51
GHCND:USC00358095,19980508,67,49
GHCND:USC00358095,19980509,53,43
GHCND:USC00358095,19980510,53,45
GHCND:USC00358095,19980511,55,47
GHCND:USC00358095,19980512,58,46
GHCND:USC00358095,19980513,51,47
GHCND:USC00358095,19980514,53,46
GHCND:USC00358095,19980515,55,45
GHCND:USC00358095,19980516,56,44
GHCND:USC00358095,19980517,52,45
GHCND:USC00358095,19980518,58,44
GHCND:USC00358095,19980519,66,47
GHCND:USC00358095,19980520,64,48
GHCND:USC00358095,19980521,55,47
GHCND:USC00358095,19980522,59,48
GHCND:USC00358095,19980523,62,48
GHCND:USC00358095,19980524,68,53
GHCND:USC00358095,19980525,60,45
GHCND:USC00358095,19980526,58,42
GHCND:USC00358095,19980527,63,42
GHCND:USC00358095,19980528,65,41
GHCND:USC00358095,19980529,76,45
GHCND:USC00358095,19980530,76,45
GHCND:USC00358095,19980531,66,45
GHCND:USC00358095,19980601,78,50
GHCND:USC00358095,19980602,77,51
GHCND:USC00358095,19980603,68,48
GHCND:USC00358095,19980604,74,51
GHCND:USC00358095,19980605,65,48
GHCND:USC00358095,19980606,72,49
GHCND:USC00358095,19980607,80,49
GHCND:USC00358095,19980608,80,53
GHCND:USC00358095,19980609,72,51
GHCND:USC00358095,19980610,79,53
GHCND:USC00358095,19980611,60,51
GHCND:USC00358095,19980612,68,56
GHCND:USC00358095,19980613,75,57
GHCND:USC00358095,19980614,72,50
GHCND:USC00358095,19980615,75,55
GHCND:USC00358095,19980616,69,49
GHCND:USC00358095,19980617,69,47
GHCND:USC00358095,19980618,76,45
GHCND:USC00358095,19980619,76,47
GHCND:USC00358095,19980620,70,48
GHCND:USC00358095,19980621,80,53
GHCND:USC00358095,19980622,84,53
GHCND:USC00358095,19980623,68,54
GHCND:USC00358095,19980624,72,53
GHCND:USC00358095,19980625,66,51
GHCND:USC00358095,19980626,61,52
GHCND:USC00358095,19980627,69,46
GHCND:USC00358095,19980628,74,51
GHCND:USC00358095,19980629,82,51
GHCND:USC00358095,19980630,83,53
GHCND:USC00358095,19980701,83,55
GHCND:USC00358095,19980702,68,55
GHCND:USC00358095,19980703,75,55
GHCND:USC00358095,19980704,66,56
GHCND:USC00358095,19980705,71,57
GHCND:USC00358095,19980706,77,54
GHCND:USC00358095,19980707,85,54
GHCND:USC00358095,19980708,78,54
GHCND:USC00358095,19980709,81,55
GHCND:USC00358095,19980710,84,56
GHCND:USC00358095,19980711,76,56
GHCND:USC00358095,19980712,77,56
GHCND:USC00358095,19980713,78,55
GHCND:USC00358095,19980714,80,55
GHCND:USC00358095,19980715,84,56
GHCND:USC00358095,19980716,87,56
GHCND:USC00358095,19980717,93,56
GHCND:USC00358095,19980718,91,57
GHCND:USC00358095,19980719,84,62
GHCND:USC00358095,19980720,77,55
GHCND:USC00358095,19980721,83,55
GHCND:USC00358095,19980722,90,60
GHCND:USC00358095,19980723,92,56
GHCND:USC00358095,19980724,83,55
GHCND:USC00358095,19980725,81,56
GHCND:USC00358095,19980726,85,58
GHCND:USC00358095,19980727,98,66
GHCND:USC00358095,19980728,100,64
GHCND:USC00358095,19980729,99,57
GHCND:USC00358095,19980730,82,57
GHCND:USC00358095,19980731,79,59
GHCND:USC00358095,19980801,79,58
GHCND:USC00358095,19980802,76,51
GHCND:USC00358095,19980803,87,55
GHCND:USC00358095,19980804,90,58
GHCND:USC00358095,19980805,90,57
GHCND:USC00358095,19980806,87,58
GHCND:USC00358095,19980807,78,51
GHCND:USC00358095,19980808,77,50
GHCND:USC00358095,19980809,83,53
GHCND:USC00358095,19980810,83,51
GHCND:USC00358095,19980811,84,54
GHCND:USC00358095,19980812,86,58
GHCND:USC00358095,19980813,88,59
GHCND:USC00358095,19980814,92,60
GHCND:USC00358095,19980815,92,59
GHCND:USC00358095,19980816,74,57
GHCND:USC00358095,19980817,74,50
GHCND:USC00358095,19980818,74,48
GHCND:USC00358095,19980819,74,49
GHCND:USC00358095,19980820,78,50
GHCND:USC00358095,19980821,81,50
GHCND:USC00358095,19980822,81,50
GHCND:USC00358095,19980823,79,54
GHCND:USC00358095,19980824,69,48
GHCND:USC00358095,19980825,76,48
GHCND:USC00358095,19980826,78,50
GHCND:USC00358095,19980827,75,50
GHCND:USC00358095,19980828,83,51
GHCND:USC00358095,19980829,93,51
GHCND:USC00358095,19980830,85,51
GHCND:USC00358095,19980831,85,54
GHCND:USC00358095,19980901,93,55
GHCND:USC00358095,19980902,91,52
GHCND:USC00358095,19980903,89,53
GHCND:USC00358095,19980904,88,56
GHCND:USC00358095,19980905,86,51
GHCND:USC00358095,19980906,87,46
GHCND:USC00358095,19980907,86,53
GHCND:USC00358095,19980908,86,54
GHCND:USC00358095,19980909,69,44
GHCND:USC00358095,19980910,70,44
GHCND:USC00358095,19980911,74,46
GHCND:USC00358095,19980912,81,50
GHCND:USC00358095,19980913,83,50
GHCND:USC00358095,19980914,82,53
GHCND:USC00358095,19980915,84,50
GHCND:USC00358095,19980916,88,51
GHCND:USC00358095,19980917,81,49
GHCND:USC00358095,19980918,75,50
GHCND:USC00358095,19980919,65,55
GHCND:USC00358095,19980920,67,48
GHCND:USC00358095,19980921,68,48
GHCND:USC00358095,19980922,77,48
GHCND:USC00358095,19980923,77,47
GHCND:USC00358095,19980924,78,49
GHCND:USC00358095,19980925,67,49
GHCND:USC00358095,19980926,64,42
GHCND:USC00358095,19980927,71,42
GHCND:USC00358095,19980928,80,42
GHCND:USC00358095,19980929,79,42
GHCND:USC00358095,19980930,80,42
GHCND:USC00358095,19981001,80,42
GHCND:USC00358095,19981002,62,51
GHCND:USC00358095,19981003,62,50
GHCND:USC00358095,19981004,60,48
GHCND:USC00358095,19981005,67,45
GHCND:USC00358095,19981006,69,43
GHCND:USC00358095,19981007,73,44
GHCND:USC00358095,19981008,76,51
GHCND:USC00358095,19981009,61,52
GHCND:USC00358095,19981010,55,48
GHCND:USC00358095,19981011,61,44
GHCND:USC00358095,19981012,64,44
GHCND:USC00358095,19981013,62,53
GHCND:USC00358095,19981014,63,51
GHCND:USC00358095,19981015,61,47
GHCND:USC00358095,19981016,60,37
GHCND:USC00358095,19981017,56,37
GHCND:USC00358095,19981018,59,41
GHCND:USC00358095,19981019,57,37
GHCND:USC00358095,19981020,68,37
GHCND:USC00358095,19981021,74,37
GHCND:USC00358095,19981022,71,38
GHCND:USC00358095,19981023,74,43
GHCND:USC00358095,19981024,55,44
GHCND:USC00358095,19981025,62,49
GHCND:USC00358095,19981026,64,45
GHCND:USC00358095,19981027,63,42
GHCND:USC00358095,19981028,56,42
GHCND:USC00358095,19981029,57,33
GHCND:USC00358095,19981030,42,33
GHCND:USC00358095,19981031,49,33
GHCND:USC00358095,19981101,51,41
GHCND:USC00358095,19981102,56,41
GHCND:USC00358095,19981103,59,46
GHCND:USC00358095,19981104,54,46
GHCND:USC00358095,19981105,54,46
GHCND:USC00358095,19981106,54,43
GHCND:USC00358095,19981107,52,43
GHCND:USC00358095,19981108,46,40
GHCND:USC00358095,19981109,49,37
GHCND:USC00358095,19981110,53,40
GHCND:USC00358095,19981111,47,43
GHCND:USC00358095,19981112,46,42
GHCND:USC00358095,19981113,55,42
GHCND:USC00358095,19981114,57,44
GHCND:USC00358095,19981115,59,44
GHCND:USC00358095,19981116,58,43
GHCND:USC00358095,19981117,48,42
GHCND:USC00358095,19981118,54,"-9,999"
GHCND:USC00358095,19981119,55,40
GHCND:USC00358095,19981120,54,41
GHCND:USC00358095,19981121,54,49
GHCND:USC00358095,19981122,50,42
GHCND:USC00358095,19981123,51,42
GHCND:USC00358095,19981124,55,43
GHCND:USC00358095,19981125,52,42
GHCND:USC00358095,19981126,65,48
GHCND:USC00358095,19981127,52,43
GHCND:USC00358095,19981128,52,33
GHCND:USC00358095,19981129,47,34
GHCND:USC00358095,19981130,48,42
GHCND:USC00358095,19981201,49,42
GHCND:USC00358095,19981202,52,46
GHCND:USC00358095,19981203,48,38
GHCND:USC00358095,19981204,47,36
GHCND:USC00358095,19981205,46,33
GHCND:USC00358095,19981206,42,34
GHCND:USC00358095,19981207,45,36
GHCND:USC00358095,19981208,46,36
GHCND:USC00358095,19981209,46,31
GHCND:USC00358095,19981210,44,31
GHCND:USC00358095,19981211,51,40
GHCND:USC00358095,19981212,54,48
GHCND:USC00358095,19981213,62,51
GHCND:USC00358095,19981214,62,33
GHCND:USC00358095,19981215,47,32
GHCND:USC00358095,19981216,46,30
GHCND:USC00358095,19981217,39,29
GHCND:USC00358095,19981218,45,35
GHCND:USC00358095,19981219,40,23
GHCND:USC00358095,19981220,36,19
GHCND:USC00358095,19981221,26,12
GHCND:USC00358095,19981222,24,13
GHCND:USC00358095,19981223,27,11
GHCND:USC00358095,19981224,37,18
GHCND:USC00358095,19981225,46,18
GHCND:USC00358095,19981226,50,42
GHCND:USC00358095,19981227,47,40
GHCND:USC00358095,19981228,52,47
GHCND:USC00358095,19981229,53,49
GHCND:USC00358095,19981230,56,51
GHCND:USC00358095,19981231,57,48
GHCND:USC00358095,19990101,50,35
GHCND:USC00358095,19990102,46,31
GHCND:USC00358095,19990103,42,27
GHCND:USC00358095,19990104,46,29
GHCND:USC00358095,19990105,44,27
GHCND:USC00358095,19990106,45,28
GHCND:USC00358095,19990107,46,39
GHCND:USC00358095,19990108,49,31
GHCND:USC00358095,19990109,38,31
GHCND:USC00358095,19990110,45,31
GHCND:USC00358095,19990111,55,34
GHCND:USC00358095,19990112,48,34
GHCND:USC00358095,19990113,49,36
GHCND:USC00358095,19990114,51,53
GHCND:USC00358095,19990115,53,44
GHCND:USC00358095,19990116,53,41
GHCND:USC00358095,19990117,46,41
GHCND:USC00358095,19990118,53,43
GHCND:USC00358095,19990119,45,43
GHCND:USC00358095,19990120,50,43
GHCND:USC00358095,19990121,50,43
GHCND:USC00358095,19990122,50,41
GHCND:USC00358095,19990123,42,34
GHCND:USC00358095,19990124,44,33
GHCND:USC00358095,19990125,41,31
GHCND:USC00358095,19990126,37,32
GHCND:USC00358095,19990127,41,34
GHCND:USC00358095,19990128,44,34
GHCND:USC00358095,19990129,51,34
GHCND:USC00358095,19990130,57,42
GHCND:USC00358095,19990131,46,39
GHCND:USC00358095,19990201,48,38
GHCND:USC00358095,19990202,49,39
GHCND:USC00358095,19990203,49,35
GHCND:USC00358095,19990204,49,34
GHCND:USC00358095,19990205,48,32
GHCND:USC00358095,19990206,47,33
GHCND:USC00358095,19990207,51,42
GHCND:USC00358095,19990208,45,37
GHCND:USC00358095,19990209,45,31
GHCND:USC00358095,19990210,43,33
GHCND:USC00358095,19990211,44,33
GHCND:USC00358095,19990212,47,32
GHCND:USC00358095,19990213,55,33
GHCND:USC00358095,19990214,48,33
GHCND:USC00358095,19990215,51,34
GHCND:USC00358095,19990216,54,40
GHCND:USC00358095,19990217,48,40
GHCND:USC00358095,19990218,48,40
GHCND:USC00358095,19990219,50,41
GHCND:USC00358095,19990220,54,31
GHCND:USC00358095,19990221,55,34
GHCND:USC00358095,19990222,46,42
GHCND:USC00358095,19990223,50,45
GHCND:USC00358095,19990224,56,45
GHCND:USC00358095,19990225,57,43
GHCND:USC00358095,19990226,46,35
GHCND:USC00358095,19990227,55,35
GHCND:USC00358095,19990228,56,47
GHCND:USC00358095,19990301,56,39
GHCND:USC00358095,19990302,48,35
GHCND:USC00358095,19990303,"-9,999","-9,999"
GHCND:USC00358095,19990304,45,35
GHCND:USC00358095,19990305,40,33
GHCND:USC00358095,19990306,46,30
GHCND:USC00358095,19990307,50,30
GHCND:USC00358095,19990308,51,30
GHCND:USC00358095,19990309,52,35
GHCND:USC00358095,19990310,48,35
GHCND:USC00358095,19990311,55,29
GHCND:USC00358095,19990312,58,43
GHCND:USC00358095,19990313,52,42
GHCND:USC00358095,19990314,58,41
GHCND:USC00358095,19990315,49,36
GHCND:USC00358095,19990316,51,34
GHCND:USC00358095,19990317,53,34
GHCND:USC00358095,19990318,55,43
GHCND:USC00358095,19990319,56,38
GHCND:USC00358095,19990320,67,40
GHCND:USC00358095,19990321,60,44
GHCND:USC00358095,19990322,62,44
GHCND:USC00358095,19990323,61,35
GHCND:USC00358095,19990324,62,39
GHCND:USC00358095,19990325,52,42
GHCND:USC00358095,19990326,51,40
GHCND:USC00358095,19990327,50,36
GHCND:USC00358095,19990328,50,36
GHCND:USC00358095,19990329,47,38
GHCND:USC00358095,19990330,48,35
GHCND:USC00358095,19990331,47,35
GHCND:USC00358095,19990401,50,31
GHCND:USC00358095,19990402,55,33
GHCND:USC00358095,19990403,57,33
GHCND:USC00358095,19990404,46,36
GHCND:USC00358095,19990405,46,38
GHCND:USC00358095,19990406,56,34
GHCND:USC00358095,19990407,58,33
GHCND:USC00358095,19990408,56,37
GHCND:USC00358095,19990409,50,35
GHCND:USC00358095,19990410,49,35
GHCND:USC00358095,19990411,56,34
GHCND:USC00358095,19990412,69,40
GHCND:USC00358095,19990413,58,42
GHCND:USC00358095,19990414,58,35
GHCND:USC00358095,19990415,74,34
GHCND:USC00358095,19990416,83,41
GHCND:USC00358095,19990417,81,48
GHCND:USC00358095,19990418,72,47
GHCND:USC00358095,19990419,61,44
GHCND:USC00358095,19990420,58,44
GHCND:USC00358095,19990421,57,40
GHCND:USC00358095,19990422,55,40
GHCND:USC00358095,19990423,61,40
GHCND:USC00358095,19990424,76,40
GHCND:USC00358095,19990425,78,45
GHCND:USC00358095,19990426,58,42
GHCND:USC00358095,19990427,56,41
GHCND:USC00358095,19990428,51,38
GHCND:USC00358095,19990429,57,36
GHCND:USC00358095,19990430,68,38
GHCND:USC00358095,19990501,70,39
GHCND:USC00358095,19990502,54,43
GHCND:USC00358095,19990503,51,44
GHCND:USC00358095,19990504,54,41
GHCND:USC00358095,19990505,54,39
GHCND:USC00358095,19990506,65,39
GHCND:USC00358095,19990507,64,40
GHCND:USC00358095,19990508,64,37
GHCND:USC00358095,19990509,52,37
GHCND:USC00358095,19990510,56,37
GHCND:USC00358095,19990511,61,42
GHCND:USC00358095,19990512,57,45
GHCND:USC00358095,19990513,53,42
GHCND:USC00358095,19990514,53,42
GHCND:USC00358095,19990515,58,43
GHCND:USC00358095,19990516,62,43
GHCND:USC00358095,19990517,63,46
GHCND:USC00358095,19990518,64,50
GHCND:USC00358095,19990519,60,42
GHCND:USC00358095,19990520,63,44
GHCND:USC00358095,19990521,60,44
GHCND:USC00358095,19990522,68,44
GHCND:USC00358095,19990523,79,47
GHCND:USC00358095,19990524,91,47
GHCND:USC00358095,19990525,78,53
GHCND:USC00358095,19990526,68,42
GHCND:USC00358095,19990527,77,42
GHCND:USC00358095,19990528,76,45
GHCND:USC00358095,19990529,69,43
GHCND:USC00358095,19990530,73,41
GHCND:USC00358095,19990531,76,46
GHCND:USC00358095,19990601,72,50
GHCND:USC00358095,19990602,57,44
